# regime_features v1 | generated 2026-08-09 | causal z win=250 min=120 clip=±5.0 | tier2 NaN=哨兵
datetime,amount_surge_z,mom_cum20_z,idx_uplow60_z,idx_dd250_z,lowvol_highvol_cum20_z,limitup_share_z,disp20_z,basis_pct_z,shibor1w_neg_chg20_z,idx_dd250,idx_uplow60
2018-10-09,0.01269,0.64197,-0.56838,-1.59204,0.86750,-0.57331,-1.72244,0.64257,-1.15733,-0.25085,0.02707
2018-10-10,-0.40155,0.82898,-0.63446,-1.59597,0.63232,-0.15370,-1.61583,1.62897,-0.00308,-0.25246,0.02485
2018-10-11,0.07073,0.86734,-1.41950,-1.98899,0.44100,-1.22289,-1.25609,-1.55060,0.55728,-0.28834,0.00000
2018-10-12,0.40746,0.87861,-0.93589,-1.84631,0.19439,-0.02927,-0.87796,0.54605,0.57752,-0.27772,0.01492
2018-10-15,0.14369,0.28907,-1.37764,-1.94061,0.18469,-0.02626,-0.70906,-0.01925,0.69246,-0.28781,0.00075
2018-10-16,0.20359,0.32433,-1.39006,-1.98433,0.43478,-0.80025,-0.61263,1.18227,0.66240,-0.29361,0.00000
2018-10-17,0.36486,0.02396,-1.20382,-1.91831,0.25485,0.26782,-0.46203,0.41515,0.50067,-0.28968,0.00557
2018-10-18,-0.36638,-0.18399,-1.36820,-2.08517,-0.47001,-0.97140,-0.12955,2.00840,0.19453,-0.30650,0.00000
2018-10-19,-0.48755,-0.70510,-0.42843,-1.83281,-0.67470,0.88865,0.03725,-1.55788,-0.01763,-0.28587,0.02974
2018-10-22,0.67638,-0.75549,0.96414,-1.47457,-0.34246,5.00000,-0.07157,0.31045,0.41320,-0.25504,0.07420
2018-10-23,1.48826,-0.45467,0.07323,-1.68029,0.02021,0.58415,-0.02835,-0.71446,0.16394,-0.27483,0.04567
2018-10-24,1.85320,-0.79684,0.12612,-1.65297,0.19346,0.06540,0.03051,-0.80740,0.09908,-0.27374,0.04724
2018-10-25,2.24106,-0.59137,0.19239,-1.62275,0.32467,-0.19514,0.21528,0.70428,0.04678,-0.27235,0.04924
2018-10-26,2.22326,-0.52160,-0.01744,-1.65995,0.19677,0.37774,0.34588,-0.72247,0.65532,-0.27706,0.04245
2018-10-29,1.13687,-0.78024,-1.01297,-1.88627,0.19319,-0.56645,0.53292,0.80548,0.99287,-0.29910,0.01067
2018-10-30,0.84786,-1.20194,-0.65971,-1.78408,-0.28140,1.25229,0.68942,0.34129,1.25442,-0.29149,0.02164
2018-10-31,0.93706,-1.47740,-0.20245,-1.65890,-0.50241,1.25177,0.77685,0.04422,-0.08205,-0.28157,0.03594
2018-11-01,1.48804,-1.94392,0.04337,-1.58659,-1.07747,0.72563,0.70588,-0.93299,1.07536,-0.27628,0.04357
2018-11-02,2.52631,-2.02552,1.22900,-1.29330,-0.70210,2.01435,0.76031,0.10934,1.15430,-0.25049,0.08076
2018-11-05,3.28907,-1.78066,0.94611,-1.35122,-0.60860,1.47003,0.71099,-0.22386,-0.04113,-0.25674,0.07175
2018-11-06,3.19714,-2.33512,0.74642,-1.38949,-0.70739,1.00033,0.83957,0.21361,-0.03052,-0.26122,0.06529
2018-11-07,3.23661,-2.58344,0.53198,-1.43128,-0.42311,0.32766,0.81731,-1.13113,0.00583,-0.26606,0.05831
2018-11-08,2.62711,-2.23809,0.44367,-1.44252,-0.42507,0.52464,0.53869,-0.55564,-0.13873,-0.26814,0.05531
2018-11-09,1.55086,-2.04860,-0.03229,-1.54323,-0.35917,0.46791,0.23090,-0.02035,-0.07600,-0.27847,0.04042
2018-11-12,1.17223,-1.61797,0.38021,-1.43709,-0.20426,2.74525,0.05990,0.45097,-0.41299,-0.26988,0.05280
2018-11-13,1.85460,-1.43068,0.73717,-1.34588,-0.66009,2.04142,-0.09082,0.91067,-0.62677,-0.26254,0.06339
2018-11-14,2.10815,-0.92685,0.39228,-1.41576,-0.42760,0.52630,-0.20886,0.64495,-0.59622,-0.26993,0.05274
2018-11-15,2.59441,-0.70845,0.81261,-1.31225,-0.04809,2.64868,-0.37155,1.11214,-0.46802,-0.26140,0.06503
2018-11-16,3.50878,-0.79891,0.99659,-1.26464,0.16654,2.45327,-0.36508,0.57712,-0.32680,-0.25791,0.07006
2018-11-19,3.82244,-0.31504,1.42397,-1.16367,0.09076,2.70852,-0.12310,0.57578,-0.37038,-0.24950,0.08219
2018-11-20,3.46290,-0.48145,0.58266,-1.34500,-0.04378,-0.38386,-0.10803,0.24412,-0.60088,-0.26686,0.05716
2018-11-21,3.06369,-0.41869,0.68988,-1.31506,-0.02252,0.04862,-0.06582,0.19548,-0.53703,-0.26502,0.05982
2018-11-22,2.49569,-0.20630,0.56706,-1.33572,-0.08277,0.28668,-0.14802,-0.31164,-0.37590,-0.26776,0.05585
2018-11-23,1.87814,-0.13051,-0.24977,-1.50315,-0.00080,-1.19035,-0.03638,-1.34603,-0.35217,-0.28393,0.03255
2018-11-26,1.01409,0.00909,-0.26910,-1.49663,0.15752,-0.56620,-0.01136,-1.61854,-0.66248,-0.28444,0.03181
2018-11-27,0.25862,0.06550,-0.30937,-1.49512,0.68773,-0.23435,-0.07896,-1.15899,-0.78673,-0.28535,0.03050
2018-11-28,0.01452,0.38969,0.20020,-1.37959,0.92250,0.13959,-0.02381,-1.14569,0.57213,-0.27585,0.04419
2018-11-29,0.02904,0.55176,-0.29147,-1.47331,0.85730,-1.09196,0.05202,-0.63801,0.04937,-0.28525,0.03063
2018-11-30,-0.39291,0.76295,0.15469,-1.37470,0.42629,-0.70891,0.10718,-1.41500,-0.48402,-0.27727,0.04214
2018-12-03,0.36618,0.69318,1.30588,-1.14316,0.69936,1.13345,-0.05928,-1.06304,0.01046,-0.25717,0.07113
2018-12-04,0.70312,0.49708,1.39732,-1.11745,0.86496,-0.19458,-0.23624,0.04682,-0.33629,-0.25563,0.07335
2018-12-05,0.81915,0.38036,1.19595,-1.14859,0.82266,-0.71382,-0.18789,-0.53603,-0.06397,-0.25921,0.06820
2018-12-06,0.81683,0.26535,0.28922,-1.31706,0.96024,-0.85784,-0.18799,-0.05698,-0.23725,-0.27523,0.04509
2018-12-07,0.69900,0.17415,0.29105,-1.30677,0.67373,-0.75959,-0.20351,-0.16683,-0.38481,-0.27525,0.04506
2018-12-10,-0.16252,0.03900,-0.18055,-1.38916,0.73654,-1.13345,-0.15083,-0.06390,-0.12412,-0.28363,0.03297
2018-12-11,-0.67639,-0.01882,0.01620,-1.33952,0.96312,-0.09833,-0.22041,0.70227,-0.12662,-0.28020,0.03791
2018-12-12,-1.13848,-0.31958,0.15697,-1.30122,1.33600,-0.75982,-0.33384,0.00010,-0.16551,-0.27775,0.04146
2018-12-13,-1.18489,-0.31717,0.79274,-1.16714,1.02049,-0.90711,-0.52331,0.46018,-0.32756,-0.26657,0.05758
2018-12-14,-0.94333,-0.28490,0.09828,-1.29351,1.01349,-1.38301,-0.63328,0.73383,-0.90899,-0.27882,0.03992
2018-12-17,-0.93918,-0.68768,0.03927,-1.29496,1.02946,-0.62196,-0.77864,0.62371,-0.90480,-0.27989,0.03837
2018-12-18,-0.87827,-0.84862,-0.38399,-1.36673,0.65899,-1.09430,-0.96895,0.47374,-0.59151,-0.28736,0.02760
2018-12-19,-0.88500,-0.66101,-0.86287,-1.44921,0.48429,-1.08638,-1.08765,0.48294,-0.64912,-0.29585,0.01535
2018-12-20,-1.20122,-0.89389,-1.16265,-1.49710,0.23387,-0.98699,-1.19367,-0.36031,-0.64497,-0.30125,0.00756
2018-12-21,-1.45666,-0.80628,-1.45071,-1.57974,0.19504,-1.17808,-1.41814,-0.25482,-0.48066,-0.30991,0.00000
2018-12-24,-1.54351,-0.71084,-1.32371,-1.54404,0.13921,-0.61311,-1.56789,0.06023,-0.40392,-0.30791,0.00291
2018-12-25,-1.33644,-0.30459,-1.42604,-1.58311,0.07350,-0.23480,-1.46813,-0.53840,-0.34069,-0.31267,0.00000
2018-12-26,-1.24026,-0.38221,-1.41379,-1.60689,0.25806,-0.23566,-1.47901,0.06280,-0.48802,-0.31615,0.00000
2018-12-27,-1.08326,-0.29699,-1.40162,-1.62101,0.33100,-1.08860,-1.50106,-0.56059,-0.77017,-0.31877,0.00000
2018-12-28,-1.05982,-0.67568,-1.12829,-1.55655,0.95546,-1.18151,-1.50024,-1.52660,-0.85381,-0.31418,0.00674
2019-01-02,-0.97708,-0.91720,-1.37974,-1.64559,0.53037,-0.62175,-1.34691,-0.83634,-0.40887,-0.32355,0.00000
2019-01-03,-1.09783,-0.74270,-1.36811,-1.64316,0.12181,-0.38920,-1.14063,-0.33336,0.69569,-0.32462,0.00000
2019-01-04,-0.70665,-0.82570,-0.43234,-1.45258,0.17823,1.58713,-1.19362,0.98622,0.00562,-0.30844,0.02396
2019-01-07,-0.31201,-0.96717,-0.18760,-1.39520,0.11826,2.23088,-1.22567,0.08190,1.31586,-0.30424,0.03017
2019-01-08,-0.04290,-0.92676,-0.26934,-1.40083,0.31012,-0.03310,-1.24695,0.80450,2.69736,-0.30574,0.02795
2019-01-09,0.60119,-0.84649,0.13472,-1.31300,0.25530,0.85137,-1.29908,0.34325,1.45515,-0.29873,0.03833
2019-01-10,0.83921,-0.74350,0.06061,-1.31725,0.32277,0.00934,-1.24158,0.91995,0.20553,-0.30005,0.03637
2019-01-11,0.69158,-0.91316,0.34939,-1.25229,-0.05449,0.84219,-1.15839,1.02229,0.60957,-0.29502,0.04383
2019-01-14,0.35474,-1.08371,-0.00200,-1.31074,0.26332,-0.13712,-0.99981,1.38740,-0.16650,-0.30117,0.03472
2019-01-15,0.43777,-0.86499,0.78826,-1.15138,0.17848,0.28339,-1.01594,1.40357,0.12312,-0.28746,0.05503
2019-01-16,0.13982,-1.15821,0.79694,-1.14216,0.38250,-0.60102,-1.08643,1.40205,0.43630,-0.28730,0.05525
2019-01-17,0.08276,-1.08501,0.57211,-1.17823,0.61560,-0.69677,-1.05246,1.37138,0.74899,-0.29123,0.04944
2019-01-18,0.22699,-0.95453,1.31907,-1.02760,0.48029,-0.50806,-1.01183,0.79798,0.61504,-0.27830,0.06858
2019-01-21,0.39403,-0.72065,1.54890,-0.97708,0.54249,-0.08974,-0.98389,0.43479,0.73561,-0.27432,0.07447
2019-01-22,0.22349,-0.87620,0.99292,-1.07959,0.66674,-0.73847,-0.98172,0.40485,0.60132,-0.28396,0.06020
2019-01-23,-0.03833,-0.74517,0.96691,-1.07955,0.89737,-0.08330,-0.96372,0.46243,0.64648,-0.28448,0.05943
2019-01-24,0.01662,-0.87055,1.20622,-1.02814,0.68418,-0.13240,-1.07949,0.78125,0.18595,-0.28044,0.06541
2019-01-25,-0.02541,-0.42161,1.54929,-0.95581,0.82551,-0.18087,-1.00196,0.72997,0.29284,-0.27459,0.07408
2019-01-28,-0.04756,-0.55867,1.54096,-0.95258,1.25728,-0.92112,-0.94574,0.33273,0.15808,-0.27475,0.07384
2019-01-29,0.09940,0.27159,1.67335,-0.92049,1.09977,-1.05528,-0.77359,0.53114,-0.80536,-0.27242,0.07728
2019-01-30,0.14132,0.29665,1.33627,-0.98388,0.93455,-1.09643,-0.70206,0.64462,-1.83502,-0.27823,0.06868
2019-01-31,0.09490,0.16592,1.77956,-0.88981,0.74017,-1.18216,-0.57395,1.60028,-2.74906,-0.27068,0.07987
2019-02-01,-0.12186,0.07323,2.39580,-0.76052,0.51026,0.06478,-0.56874,1.78358,-2.11292,-0.26026,0.09530
2019-02-11,-0.02389,-0.00215,3.19192,-0.57524,0.42687,1.30430,-0.64301,1.02749,-1.64306,-0.24532,0.11523
2019-02-12,0.30081,-0.20259,3.49201,-0.50306,0.28006,1.15696,-0.69117,0.61831,-1.85860,-0.23988,0.12328
2019-02-13,1.44161,-0.42754,4.32301,-0.13248,0.03757,1.60347,-0.71946,1.05780,1.08992,-0.21036,0.14577
2019-02-14,2.11918,-0.46563,4.28533,-0.04843,-0.43641,0.31298,-0.77006,1.45625,2.74468,-0.20434,0.14749
2019-02-15,2.87262,-0.57047,3.36346,-0.22703,-0.61864,0.30865,-0.79085,1.19304,2.10126,-0.21918,0.12610
2019-02-18,3.85492,-0.52398,4.60109,0.10387,-0.74146,3.13206,-0.91563,2.01361,2.41203,-0.19382,0.16220
2019-02-19,4.78446,-0.50891,4.35193,0.09509,-0.91001,1.13579,-0.82140,0.76628,2.59761,-0.19525,0.16013
2019-02-20,4.62351,-0.09090,4.33447,0.14197,-1.43664,0.50296,-0.72334,0.39353,2.65159,-0.19237,0.16429
2019-02-21,5.00000,0.13124,4.08089,0.44353,-1.56801,0.85395,-0.65441,1.33039,2.05005,-0.17021,0.16118
2019-02-22,5.00000,-0.36366,4.78147,0.76186,-1.30733,4.06551,-0.52896,2.53561,-0.06942,-0.14719,0.18729
2019-02-25,5.00000,-0.87641,5.00000,1.45066,-1.16550,5.00000,-0.44339,4.78690,-0.95681,-0.09647,0.25790
2019-02-26,5.00000,-1.19341,5.00000,1.30863,-0.90181,1.74874,-0.09932,2.17828,-2.06241,-0.10732,0.24280
2019-02-27,5.00000,-0.92837,5.00000,1.29145,-1.21584,1.17062,0.15158,1.04728,-2.03462,-0.10884,0.24067
2019-02-28,5.00000,-0.67943,4.94347,1.25994,-1.69060,0.10777,0.38732,1.47250,-0.69686,-0.11103,0.23763
2019-03-01,5.00000,-0.74648,5.00000,1.52052,-2.47660,0.21951,0.32786,1.66109,0.97333,-0.09156,0.26473
2019-03-04,5.00000,-0.54832,5.00000,1.66253,-2.94361,3.18250,0.33059,0.44257,2.71964,-0.08081,0.27970
2019-03-05,4.35794,-0.77436,5.00000,1.73055,-3.37759,5.00000,0.34480,1.17785,1.74656,-0.07550,0.28709
2019-03-06,4.35217,-0.47440,5.00000,1.83422,-3.01051,4.51812,0.43163,1.43025,2.61412,-0.06773,0.29791
2019-03-07,4.77125,-0.18974,4.64192,1.70598,-2.55884,4.88765,0.45321,0.35468,2.17749,-0.07724,0.28467
2019-03-08,5.00000,0.35960,3.49294,1.21866,-2.55663,0.60424,1.03860,3.14175,3.11646,-0.11389,0.23365
2019-03-11,4.47343,-0.24538,3.84079,1.45997,-2.10266,5.00000,1.34844,0.67635,1.71388,-0.09635,0.25806
2019-03-12,4.36798,-1.10345,3.86836,1.54497,-1.47954,3.36332,1.60157,0.78481,-1.18401,-0.09020,0.26663
2019-03-13,3.91900,-0.96788,3.56321,1.44576,-1.08315,0.42645,2.05291,0.11992,-1.60900,-0.09775,0.25612
2019-03-14,3.23221,-1.41047,3.31721,1.36405,-0.59440,-0.44854,2.42889,0.60435,-2.95907,-0.10398,0.24745
2019-03-15,2.54540,-1.05026,3.48981,1.51932,-0.55393,0.77657,2.56324,-0.18309,-3.96982,-0.09271,0.26314
2019-03-18,2.28550,-0.81267,3.96943,1.87253,-0.51114,1.26459,2.71832,1.45795,-3.25161,-0.06685,0.29914
2019-03-19,1.77712,-0.63292,3.74175,1.81116,-0.62185,0.60413,2.70996,-0.40771,-3.34189,-0.07115,0.29314
2019-03-20,1.38888,-0.87432,3.63488,1.81599,-0.16237,0.60278,2.77517,-0.83920,-3.29505,-0.07080,0.29364
2019-03-21,1.36221,-1.02917,3.53694,1.91894,0.17416,1.49818,2.77435,-0.89763,-2.78406,-0.06330,0.29413
2019-03-22,1.33026,-0.72839,3.42473,1.90965,0.14796,1.29995,2.82078,0.54066,-0.78511,-0.06405,0.29309
2019-03-25,1.22780,-0.33839,2.90471,1.60862,0.27467,1.05037,3.03563,-0.24557,-0.30355,-0.08626,0.26240
2019-03-26,1.14403,-0.41951,2.64887,1.52684,0.31333,-0.33214,2.92931,-0.50887,0.14916,-0.09252,0.24811
2019-03-27,0.97226,-1.02046,2.79951,1.67467,0.27371,1.12361,2.91586,-1.25704,-0.62803,-0.08199,0.26259
2019-03-28,0.71474,-1.21377,2.67793,1.62606,0.34426,-0.06875,2.91074,-1.09773,-0.62408,-0.08566,0.25754
2019-03-29,0.68017,-1.42915,3.27039,2.16135,0.73274,0.89734,2.91663,0.45254,-1.85539,-0.04647,0.30609
2019-04-01,0.80638,-1.67554,3.63259,2.62737,0.99818,3.01020,2.79704,1.27211,-1.93987,-0.01155,0.34035
2019-04-02,0.95951,-1.82645,3.51488,2.75062,1.26912,1.14941,2.71269,-0.13657,0.86702,-0.00067,0.33946
2019-04-03,1.10712,-1.63382,3.62784,2.72829,1.46317,1.41211,2.63176,0.67670,0.94934,0.00000,0.35662
2019-04-04,1.30820,-2.03282,3.29957,2.69096,1.40176,0.92522,2.47458,1.38667,0.66660,0.00000,0.33808
2019-04-08,1.40753,-2.32003,3.13691,2.63766,1.84447,1.75464,2.31198,-0.84674,-1.01819,-0.00123,0.33124
2019-04-09,1.17042,-1.61587,3.13313,2.61979,1.61773,0.81215,2.31146,0.14022,-0.83181,0.00000,0.33721
2019-04-10,0.99368,-0.79499,3.00095,2.58335,1.17539,0.88438,2.32210,-0.27802,-0.64614,0.00000,0.33186
2019-04-11,0.85804,-0.63024,2.61612,2.27839,1.05629,0.31070,2.17039,0.71807,-1.60179,-0.02160,0.30308
2019-04-12,0.54458,-0.38685,2.53811,2.22892,0.73645,-0.10550,2.05718,0.43297,-0.79032,-0.02380,0.30016
2019-04-15,0.27335,-0.42395,2.44918,2.16804,0.81386,-0.25873,2.01113,-0.92251,-0.55493,-0.02700,0.29589
2019-04-16,0.19643,-0.45677,2.59568,2.47980,0.88373,1.06814,1.98152,0.25491,-0.84401,-0.00001,0.31316
2019-04-17,0.10362,-0.73625,2.55595,2.44863,1.14531,1.11094,1.98621,-0.42304,-0.67606,0.00000,0.31363
2019-04-18,0.02170,-0.71327,2.46186,2.37345,0.99864,0.20127,1.96799,0.55582,-0.50069,-0.00371,0.30875
2019-04-19,0.03907,-0.99743,2.45427,2.39266,0.96719,0.35652,1.94565,-0.38766,-0.23233,0.00000,0.31185
2019-04-22,0.02155,-0.70971,2.10488,2.09382,0.67973,-0.00527,1.92294,-0.86551,-0.07589,-0.02305,0.28161
2019-04-23,-0.05453,-0.83746,2.05592,2.05704,0.79914,-0.31641,1.87371,-2.05773,-0.43327,-0.02466,0.27951
2019-04-24,-0.20903,-0.52303,2.06546,2.07058,0.52875,0.35481,1.78386,-1.12058,-0.66942,-0.02197,0.28304
2019-04-25,-0.25397,-0.24054,1.68717,1.80158,1.31502,-0.68064,1.73298,-0.97258,-0.04912,-0.04339,0.24789
2019-04-26,-0.34041,-0.77139,1.46639,1.63933,1.61135,-0.11134,1.76882,-0.39194,-0.40800,-0.05614,0.22749
2019-04-29,-0.46336,-0.59849,1.48766,1.65882,2.18314,-0.60288,2.04709,0.67170,-0.09045,-0.05346,0.23098
2019-04-30,-0.63188,-0.62651,1.51415,1.68382,2.10925,0.17758,2.23136,-0.72955,-1.04076,-0.05033,0.23504
2019-05-06,-0.63647,-1.29192,0.78744,1.03962,1.96465,-0.68755,2.33279,-3.51048,-0.79349,-0.10581,0.16290
2019-05-07,-0.77851,-1.84206,0.77347,1.13604,1.88066,1.20590,2.37199,-1.99303,-0.07990,-0.09706,0.16212
2019-05-08,-0.87456,-1.59204,0.44427,0.98672,1.51111,0.27088,2.33739,-2.29976,0.97681,-0.10997,0.12935
2019-05-09,-1.02374,-1.32311,0.03857,0.79856,1.24338,-0.35278,2.11390,-1.04766,-0.92279,-0.12641,0.08868
2019-05-10,-0.95230,-1.09910,0.34627,1.15724,1.04065,1.81873,1.91146,-1.00493,-0.99639,-0.09468,0.12014
2019-05-13,-1.08662,-0.77327,0.13117,0.98312,0.74103,0.15362,1.84132,-1.92071,0.48527,-0.10966,0.09885
2019-05-14,-1.13838,-0.94680,0.05759,0.91576,0.80389,-0.02982,1.69677,-0.19062,-0.09617,-0.11539,0.09179
2019-05-15,-1.12013,-0.20292,0.29801,1.13885,1.07674,1.07831,1.52313,-0.31105,0.08283,-0.09550,0.11633
2019-05-16,-1.06084,-0.50179,0.01741,1.18098,1.10704,0.45162,1.50031,-3.81854,1.24796,-0.09141,0.08849
2019-05-17,-1.08440,-0.71452,-0.26036,0.91736,0.84072,-0.26861,1.56822,-3.95273,1.51994,-0.11451,0.06081
2019-05-20,-1.07463,-0.56183,-0.36046,0.83256,0.78932,0.01710,1.69252,-3.05934,0.76546,-0.12202,0.05086
2019-05-21,-1.05004,-0.39884,-0.21974,0.96676,1.02117,0.52839,1.60139,-3.22503,0.26589,-0.11014,0.06509
2019-05-22,-1.06734,-0.49039,-0.50318,0.91895,1.12584,0.01294,1.58326,-2.41580,-0.14653,-0.11436,0.03672
2019-05-23,-1.09269,-0.61098,-0.86885,0.73992,0.78471,-0.40081,1.54069,-2.37640,-0.10997,-0.13023,0.00000
2019-05-24,-1.19191,-0.56393,-0.83858,0.76866,0.40308,-0.30053,1.47822,-1.75602,0.75339,-0.12782,0.00278
2019-05-27,-1.17116,-0.33530,-0.71597,0.88879,0.15662,0.85472,1.38735,-1.32396,0.28583,-0.11732,0.01485
2019-05-28,-1.13910,-0.27977,-0.61753,0.98511,-0.40010,0.25971,1.23659,-1.57285,-0.48340,-0.10881,0.02464
2019-05-29,-1.14252,0.12376,-0.64032,0.96131,-0.47648,0.30698,1.03347,-2.46963,-0.58133,-0.11083,0.02231
2019-05-30,-1.13801,-0.06156,-0.70221,0.89912,-0.71047,-0.07901,0.78504,-1.21562,0.06527,-0.11635,0.01597
2019-05-31,-1.07064,-0.17405,-0.73207,0.86874,-0.47443,0.28046,0.64563,-2.91161,0.12835,-0.11911,0.01279
2019-06-03,-1.03094,0.59551,-0.72427,0.87555,-0.43457,-0.33530,0.55802,-1.50706,-0.35492,-0.11857,0.01341
2019-06-04,-1.05566,0.71285,-0.81610,0.78343,-0.20812,-0.51698,0.48355,-0.87825,-0.56638,-0.12671,0.00405
2019-06-05,-1.05031,0.91606,-0.81879,0.77960,-0.00202,0.17693,0.43303,-1.38038,-1.71892,-0.12704,0.00367
2019-06-06,-1.06429,0.46715,-0.85414,0.69056,-0.26082,-0.77544,0.45672,-1.61296,-0.11494,-0.13492,0.00000
2019-06-10,-1.09062,0.72684,-0.72490,0.81727,-0.26163,0.45952,0.52375,-1.58242,-0.42456,-0.12373,0.01292
2019-06-11,-0.99643,0.19727,-0.42377,1.11366,-0.07291,1.66107,0.38016,0.05296,-0.19802,-0.09740,0.04337
2019-06-12,-0.89770,0.31830,-0.50420,1.03201,0.26553,0.13791,0.37387,-0.76350,0.62074,-0.10423,0.03546
2019-06-13,-0.84600,-0.29153,-0.52077,1.01392,0.15904,0.29230,0.41321,-0.46127,0.37741,-0.10562,0.03386
2019-06-14,-0.78487,-0.21646,-0.60668,0.92786,0.24477,-0.91361,0.39598,-0.01291,0.23626,-0.11302,0.02530
2019-06-17,-0.78633,-0.12765,-0.60698,0.92616,0.22920,-0.27298,0.30426,0.59220,0.71145,-0.11304,0.02529
2019-06-18,-0.96122,-0.42846,-0.57103,0.96008,0.37916,-0.32390,0.07671,0.72788,2.25118,-0.10993,0.02888
2019-06-19,-0.95555,-0.69168,-0.43668,1.09023,-0.20900,0.72202,0.02089,0.81925,2.50665,-0.09821,0.04243
2019-06-20,-0.81593,-0.28292,-0.12443,1.39350,-0.41891,0.17931,-0.01194,0.94256,1.87176,-0.07089,0.07401
2019-06-21,-0.66096,-0.19042,-0.11181,1.40084,0.10850,1.68151,-0.07189,-0.67189,1.76725,-0.06957,0.07554
2019-06-24,-0.51107,-0.41766,-0.09392,1.41316,0.28398,0.21515,-0.14697,-0.78115,2.02912,-0.06779,0.07759
2019-06-25,-0.33936,-0.54699,-0.20732,1.29879,0.38418,-0.37115,-0.10651,-0.95553,1.83162,-0.07749,0.06638
2019-06-26,-0.42051,-0.50965,-0.22890,1.27409,0.51817,-0.44846,-0.06797,-0.67461,3.12355,-0.07918,0.06442
2019-06-27,-0.51872,-0.60425,-0.11813,1.37662,0.31777,0.03343,-0.07575,-0.79588,1.20611,-0.06936,0.07578
2019-06-28,-0.67101,-0.86024,-0.14677,1.34424,0.14237,-0.70782,-0.14298,-0.10692,0.28779,-0.07160,0.07319
2019-07-01,-0.54175,-0.55574,0.15867,1.62826,0.06511,1.24682,-0.20982,-0.77411,2.43759,-0.04485,0.10411
2019-07-02,-0.48791,-0.99117,0.15869,1.61792,0.30051,-0.71274,-0.33201,-0.80700,3.89843,-0.04452,0.10450
2019-07-03,-0.37376,-0.82276,0.03223,1.48870,-0.10809,-0.73895,-0.43078,-0.30117,1.72346,-0.05511,0.09225
2019-07-04,-0.37000,-0.85915,-0.02870,1.42334,0.36055,-0.70937,-0.50666,-0.48206,2.30851,-0.06007,0.08652
2019-07-05,-0.35928,-0.53934,0.02440,1.46455,0.58367,-0.37847,-0.63625,0.06262,2.03249,-0.05519,0.09216
2019-07-08,-0.47144,-0.86547,-0.23432,1.21719,0.71631,-0.85620,-0.64133,-0.85452,0.91208,-0.07713,0.06680
2019-07-09,-0.61112,-0.32492,-0.26467,1.18293,0.82450,-0.49901,-0.61424,-0.98723,0.11281,-0.07947,0.06409
2019-07-10,-0.72973,-0.24615,-0.28575,1.15735,0.49650,-0.65041,-0.65506,-0.30835,-0.09667,-0.08102,0.06230
2019-07-11,-0.79460,-0.16770,-0.29173,1.14531,0.21518,-0.56832,-0.70754,-0.68439,0.39041,-0.08139,0.06187
2019-07-12,-0.80843,-0.09750,-0.22800,1.19710,0.11757,-0.59235,-0.74153,0.28704,-0.20769,-0.07569,0.06846
2019-07-15,-0.82837,-0.14874,-0.18722,1.22744,0.23573,-0.31125,-0.74703,0.26349,-1.58372,-0.07194,0.07280
2019-07-16,-0.79668,0.06341,-0.23983,1.17312,0.28025,-0.43819,-0.78985,0.58001,-2.66581,-0.07615,0.06793
2019-07-17,-0.71860,0.45342,-0.24926,1.15813,0.55815,-0.31328,-0.78930,0.31643,-2.79041,-0.07668,0.06732
2019-07-18,-0.67733,0.98436,-0.35548,1.05664,0.89667,-0.86887,-0.83263,1.13534,-2.39031,-0.08547,0.05715
2019-07-19,-0.62636,0.94217,-0.24361,1.14977,0.46230,-0.86312,-0.92387,-1.12655,-2.62228,-0.07587,0.06825
2019-07-22,-0.61261,1.00881,-0.32003,1.07461,0.12631,-1.06101,-0.88893,-0.70241,-2.78317,-0.08225,0.06088
2019-07-23,-0.61980,1.07824,-0.29848,1.08743,0.16090,-0.33432,-0.91412,-0.84098,-1.33764,-0.08025,0.06319
2019-07-24,-0.57568,0.94394,-0.21390,1.15532,-0.01915,-0.25450,-0.94782,-1.00968,-1.15782,-0.07299,0.07158
2019-07-25,-0.51749,1.25618,-0.12570,1.22562,0.08817,-0.60413,-0.98396,-0.71579,-0.36443,-0.06541,0.08034
2019-07-26,-0.48979,1.27765,-0.10600,1.23505,0.07267,-0.60272,-1.02612,-0.46825,-0.43767,-0.06359,0.08245
2019-07-29,-0.55374,1.45056,-0.12045,1.21457,-0.08708,-0.60001,-1.03039,-0.99730,-2.50060,-0.06463,0.08124
2019-07-30,-0.46465,1.80255,-0.07678,1.24512,-0.48506,-0.62341,-1.09718,-0.68929,-4.48952,-0.06074,0.08574
2019-07-31,-0.49951,2.03371,-0.17965,1.14802,-0.47106,-0.72239,-1.12785,-0.08771,-3.61704,-0.06922,0.07593
2019-08-01,-0.51992,1.72113,-0.27257,1.06032,-0.94434,-0.61985,-1.11498,-0.10517,-3.32476,-0.07696,0.06699
2019-08-02,-0.40306,2.22278,-0.43403,0.91409,-0.90602,-0.76649,-1.06143,-0.16610,-2.45742,-0.09056,0.05127
2019-08-05,-0.30337,1.93093,-0.63908,0.73105,-0.82393,-0.46365,-1.09706,-0.03126,-1.11630,-0.10797,0.03114
2019-08-06,-0.14794,1.79050,-0.74996,0.62975,-0.89577,-0.75830,-0.96643,0.07688,0.25899,-0.11753,0.02010
